direction,result,k1_range,k1_body_size,k1_open_close_pct,k2_high_ratio,k2_low_ratio,k2_body_high_ratio,k2_body_low_ratio,k2_body_center_ratio,breakthrough_strength,k2_body_size,k2_body_size_ratio,k2_upper_shadow_ratio,k2_lower_shadow_ratio,k1_high,k1_low,k2_high,k2_low,k2_body_high,k2_body_low
long,win,33.42000000000007,23.11999999999989,0.00947339091668984,0.49700777977259397,-0.13435068821064547,0.3438061041292566,0.10173548773189957,0.2227707959305713,0.13435068821064547,8.08999999999969,0.3499134948096769,0.15320167564333736,0.23608617594254505,2447.42,2414.0,2430.61,2409.51,2425.49,2417.4
long,win,14.309999999999945,12.83999999999969,0.005241993100491821,0.336827393431148,-0.03633822501746917,0.25786163522013056,0.10132774283716448,0.1795946890286634,0.03633822501746917,2.2400000000002365,0.17445482866045875,0.07896575821101738,0.13766596785463364,2449.46,2435.15,2439.97,2434.63,2438.84,2436.6
short,win,12.5,11.550000000000182,0.004737217715143586,2.083199999999997,0.6208000000000174,0.9752000000000044,0.8888000000000101,0.9320000000000073,1.083199999999997,1.0799999999999272,0.09350649350648574,1.1079999999999928,0.26799999999999274,2450.0,2437.5,2463.54,2445.26,2449.69,2448.61
long,win,14.150000000000091,11.629999999999654,0.004812427068764185,0.2339222614840936,-0.6388692579505234,0.016254416961131925,0.006360424028278794,0.01130742049468929,0.6388692579505234,0.13999999999987267,0.012037833190015204,0.21766784452296165,0.6452296819788021,2418.94,2404.79,2408.1,2395.75,2405.02,2404.88
short,loss,26.210000000000036,17.050000000000182,0.006971162691809265,1.017169019458215,0.6867607783288812,0.8943151468905006,0.8710415871804615,0.8826783670354897,0.017169019458215088,0.6100000000001273,0.035777126099713834,0.12285387256771443,0.18428080885158032,2466.21,2440.0,2466.66,2458.0,2463.44,2462.83
short,loss,44.4699999999998,36.149999999999636,0.01446682834297774,1.2363391050146226,0.8255003373060433,0.978412412862603,0.8981335731954077,0.9382729930290105,0.23633910501462257,3.5700000000001637,0.09875518672199722,0.25792669215201947,0.07263323588936435,2539.5,2495.03,2550.01,2531.74,2538.54,2534.97
long,win,25.13000000000011,16.93000000000029,0.006602552102833011,0.7676084361321083,-0.35813768404297497,0.6740947075208906,0.03382411460405513,0.35395941106247286,0.35813768404297497,16.090000000000146,0.9503839338452373,0.09351372861121762,0.39196179864703007,2589.28,2564.15,2583.44,2555.15,2581.09,2565.0
long,win,28.289999999999964,16.090000000000146,0.006233800448647721,0.41498762813714374,-0.10144927536231511,0.41428066454576934,0.34853305054790173,0.38140685754683556,0.10144927536231511,1.8599999999996726,0.11559975139836269,0.0007069635913744022,0.44998232591021686,2583.44,2555.15,2566.89,2552.28,2566.87,2565.01
short,win,43.68000000000029,31.039999999999964,0.011978404911763444,1.0112179487179436,0.47664835164835223,0.7635073260073189,0.7108516483516478,0.7371794871794781,0.011217948717943646,2.299999999999727,0.0740979381443212,0.2477106227106248,0.23420329670329557,2635.01,2591.33,2635.5,2612.15,2624.68,2622.38
long,loss,16.550000000000182,14.63000000000011,0.005651790957134511,0.3679758308157147,-0.04048338368580456,0.17824773413895986,0.10332326283988022,0.14078549848942004,0.04048338368580456,1.2399999999997817,0.0847573479152271,0.18972809667675486,0.14380664652568478,2588.78,2572.23,2578.32,2571.56,2575.18,2573.94
long,loss,20.179999999999836,13.409999999999854,0.005220234735387374,0.37165510406343216,-0.092666005946477,0.26907829534191674,0.22745292368682768,0.2482656095143835,0.092666005946477,0.8399999999996908,0.06263982102906039,0.10257680872151538,0.3201189296333047,2570.18,2550.0,2557.5,2548.13,2555.43,2554.59
long,win,18.0,12.239999999999782,0.004805389574189005,0.4266666666666576,-0.16277777777779395,0.2555555555555505,0.011666666666668688,0.13361111111109697,0.16277777777779395,4.389999999999873,0.35866013071895025,0.17111111111110708,0.17444444444446264,2548.3,2530.3,2537.98,2527.37,2534.9,2530.51
long,loss,18.2800000000002,11.559999999999945,0.004576677158184352,0.4091903719912438,-0.6652078774616915,0.39824945295405473,0.20623632385120025,0.3022428884026275,0.6652078774616915,3.5100000000002183,0.3036332179930999,0.010940919037189054,0.8714442013128918,2528.8,2510.52,2518.0,2498.36,2517.8,2514.29
long,win,21.63000000000011,15.769999999999982,0.006306688208852551,0.2963476652797169,-0.33795654184003276,0.13314840499306957,0.09015256588073338,0.11165048543689096,0.33795654184003276,0.9299999999998363,0.0589727330374025,0.16319926028664736,0.42810910772076616,2503.5,2481.87,2488.28,2474.56,2484.75,2483.82
long,win,27.970000000000255,22.759999999999764,0.00886976718809665,0.3317840543439441,-0.13657490168036018,0.10153736145871003,0.08294601358599007,0.09224168752234192,0.13657490168036018,0.5199999999999818,0.022847100175746364,0.23024669288523403,0.21952091526635026,2568.38,2540.41,2549.69,2536.59,2543.25,2542.73
long,win,13.5,11.230000000000018,0.004429211497807094,0.684444444444462,-0.4066666666666505,0.6400000000000242,0.12666666666666937,0.3833333333333468,0.4066666666666505,6.930000000000291,0.6170970614425895,0.04444444444443771,0.5333333333333199,2535.99,2522.49,2531.73,2517.0,2531.13,2524.2
short,loss,21.289999999999964,14.989999999999782,0.005852313986991302,1.0328792860498015,0.3386566463128252,0.7839361202442501,0.7242837012682057,0.7541099107562171,0.032879286049801504,1.2699999999999818,0.08472314876584391,0.24894316580555148,0.38562705495538047,2580.97,2559.68,2581.67,2566.89,2576.37,2575.1
short,loss,58.48999999999978,51.49000000000024,0.019341582336015475,1.0680458197982567,0.7700461617370513,0.9849546931099314,0.8909215250470143,0.9379381090784729,0.06804581979825668,5.5,0.10681685764226015,0.08309112668832527,0.12087536330996299,2720.0,2661.51,2723.98,2706.55,2719.12,2713.62
long,win,22.659999999999854,15.0300000000002,0.005435785042368815,0.6350397175639879,-0.238746690202996,0.25286849073257084,0.057811120917914995,0.15533980582524293,0.238746690202996,4.420000000000073,0.29407850964737287,0.382171226831417,0.296557811120911,2766.91,2744.25,2758.64,2738.84,2749.98,2745.56
short,win,16.110000000000127,12.4699999999998,0.0044946979144889305,1.5058969584109265,0.49658597144630273,0.8144009931719579,0.6989447548106846,0.7566728739913354,0.5058969584109265,1.8600000000001273,0.1491579791499725,0.6914959652389686,0.2023587833643819,2789.85,2773.74,2798.0,2781.74,2786.86,2785.0
short,win,26.86999999999989,21.7800000000002,0.00779053546517874,1.1187197618161544,0.37290658727205145,0.9069594343133602,0.5906215109787851,0.7487904726460727,0.11871976181615436,8.5,0.39026629935720486,0.2117603275027941,0.21771492370673365,2819.99,2793.12,2823.18,2803.14,2817.49,2808.99
long,win,24.870000000000346,13.179999999999836,0.00469207793548565,0.2251708886208398,-0.12384398874145092,0.2251708886208398,0.03578608765582288,0.13047848813833135,0.12384398874145092,4.710000000000036,0.3573596358118433,0.0,0.1596300763972738,2815.07,2790.2,2795.8,2787.12,2795.8,2791.09
short,loss,38.19999999999982,28.220000000000255,0.010158935867667532,1.0526178010471263,0.5706806282722469,0.870942408376967,0.8691099476439784,0.8700261780104668,0.052617801047126385,0.07000000000016371,0.0024805102764054953,0.18167539267015936,0.29842931937173156,2811.0,2772.8,2813.01,2794.6,2806.07,2806.0
short,win,90.76999999999998,54.25,0.018669878688806676,1.1652528368403658,0.46006389776357576,0.8586537402225413,0.724578605266057,0.7916161727442992,0.1652528368403658,12.170000000000073,0.2243317972350244,0.30659909661782453,0.26451470750248124,2985.0,2894.23,3000.0,2935.99,2972.17,2960.0
short,win,27.480000000000018,18.93000000000029,0.0063732223658695235,1.1229985443959283,0.7139737991266497,0.9748908296943212,0.7812954876273741,0.8780931586608477,0.1229985443959282,5.319999999999709,0.2810353935551837,0.14810771470160702,0.06732168850072445,2995.18,2967.7,2998.56,2987.32,2994.49,2989.17
short,win,34.539999999999964,16.050000000000182,0.005359844247267542,1.227272727272738,0.3717429067747585,0.6766068326577988,0.5127388535031863,0.594672843080486,0.22727272727273803,5.660000000000309,0.3526479750778969,0.5506658946149392,0.1409959467284278,3021.7,2987.16,3029.55,3000.0,3010.53,3004.87
long,win,36.01000000000022,32.01000000000022,0.010668221963006238,0.38989169675089913,-0.09053040821993179,0.3040821993890517,0.05665093029713833,0.18036656484309502,0.09053040821993179,8.909999999999854,0.2783505154639111,0.08580949736184745,0.14718133851707013,3002.78,2966.77,2980.81,2963.51,2977.72,2968.81
long,win,20.929999999999836,14.0300000000002,0.004671994671994739,0.44816053511704385,-0.2584806497850144,0.18681318681318132,0.03965599617773214,0.11323459149545673,0.2584806497850144,3.0799999999999272,0.21952957947255047,0.2613473483038625,0.2981366459627465,3006.0,2985.07,2994.45,2979.66,2988.98,2985.9
long,win,20.350000000000364,19.590000000000146,0.0065467159480540795,0.5228501228501296,-0.09238329238327375,0.23439803439805165,0.0373464373464474,0.13587223587224953,0.09238329238327375,4.010000000000218,0.20469627360899378,0.2884520884520779,0.12972972972972116,2992.34,2971.99,2982.63,2970.11,2976.76,2972.75
long,win,47.00999999999976,34.289999999999964,0.011485974984759046,0.629227823867264,-0.06168900233992992,0.27206977238885405,0.2495213784301229,0.2607955754094836,0.06168900233992992,1.0599999999999454,0.030912802566344315,0.3571580514784099,0.3112103807700528,2986.37,2939.36,2968.94,2936.46,2952.15,2951.09
short,win,25.730000000000018,15.150000000000091,0.0051318704397488235,1.1904391760590785,0.6941313641663472,1.0,0.8604741546832436,0.9302370773416218,0.1904391760590784,3.5900000000001455,0.23696369636964515,0.1904391760590784,0.16634279051689632,2967.29,2941.56,2972.19,2959.42,2967.29,2963.7
long,win,23.220000000000255,14.860000000000127,0.005038603296453694,0.5783807062876892,-0.5503875968992078,0.5645994832041337,0.179155900086144,0.37187769164513884,0.5503875968992078,8.949999999999818,0.6022880215343029,0.013781223083555564,0.7295434969853518,2953.42,2930.2,2943.63,2917.42,2943.31,2934.36
long,win,20.0,17.079999999999927,0.00568030649709996,0.4884999999999991,-0.5110000000000128,0.14600000000000363,0.048499999999989996,0.09724999999998545,0.5110000000000128,1.9500000000002728,0.11416861826699538,0.3424999999999955,0.5595000000000028,3006.88,2986.88,2996.65,2976.66,2989.8,2987.85
long,win,17.609999999999673,15.800000000000182,0.005283609440940677,0.49517319704713014,-0.5752413401476603,0.39920499716069713,0.10221465076659629,0.2507098239636338,0.5752413401476603,5.230000000000018,0.3310126582278454,0.09596819988643304,0.6774559909142566,2990.39,2972.78,2981.5,2962.65,2979.81,2974.58
long,win,21.59999999999991,15.090000000000146,0.004947881657425641,0.48472222222223604,-0.6125000000000034,0.46712962962963833,0.21111111111110947,0.33912037037038445,0.6125000000000034,5.5300000000002,0.36646785950961874,0.017592592592597718,0.8236111111111128,3051.74,3030.14,3040.61,3016.91,3040.23,3034.7
long,loss,24.460000000000036,21.590000000000146,0.007024999105199328,0.29394930498773686,-0.13000817661487454,0.06255110384301708,0.013082583810309209,0.037816843826663143,0.13000817661487454,1.2100000000000364,0.05604446503010784,0.2313982011447198,0.14309076042518376,3074.64,3050.18,3057.37,3047.0,3051.71,3050.5
long,loss,23.25,13.550000000000182,0.0044494941368474535,0.5397849462365669,-0.12645161290320858,0.40000000000000785,0.30279569892472963,0.35139784946236874,0.12645161290320858,2.2600000000002183,0.16678966789669283,0.13978494623655913,0.42924731182793824,3045.7,3022.45,3035.0,3019.51,3031.75,3029.49
short,win,23.879999999999654,20.579999999999927,0.006852850192965315,1.1888609715243,0.5556951423785668,0.926716917922947,0.8580402010050284,0.8923785594639972,0.18886097152429998,1.6399999999998727,0.07968901846452277,0.26214405360135296,0.30234505862646166,3025.45,3001.57,3029.96,3014.84,3023.7,3022.06
long,loss,25.81999999999971,21.700000000000273,0.007188643930233804,0.31216111541440883,-0.17738187451587833,0.1595662277304391,0.004647560030979559,0.08210689388070933,0.17738187451587833,4.0,0.18433179723502072,0.15259488768396975,0.1820294345468579,3018.66,2992.84,3000.9,2988.26,2996.96,2992.96
long,win,21.75,17.86999999999989,0.006001840519644488,1.1839080459770115,-0.19724137931034316,0.9333333333333417,0.07816091954022152,0.5057471264367817,0.19724137931034316,18.600000000000364,1.0408505875769714,0.2505747126436698,0.27540229885056466,2996.75,2975.0,3000.75,2970.71,2995.3,2976.7
long,win,20.34999999999991,17.039999999999964,0.005598578013753302,1.1626535626535608,-0.00294840294840028,0.8570024570024635,0.24766584766584698,0.5523341523341441,0.00294840294840028,12.400000000000091,0.7276995305164388,0.3056511056510972,0.25061425061424725,3063.52,3043.17,3066.83,3043.11,3060.61,3048.21
short,loss,23.90000000000009,17.550000000000182,0.005731622882075593,1.0916317991631819,0.6096234309623476,0.9087866108786683,0.8539748953974993,0.8813807531380743,0.09163179916318186,1.3099999999999454,0.07464387464387076,0.18284518828451357,0.2443514644351516,3083.0,3059.1,3085.19,3073.67,3080.82,3079.51
short,loss,26.220000000000255,19.820000000000164,0.006327436877272679,1.0152555301296753,0.5194508009153399,0.9004576659038863,0.7559115179252468,0.8281845919145665,0.015255530129675326,3.7899999999999636,0.1912209889000975,0.11479786422578905,0.23646071700990687,3158.61,3132.39,3159.01,3146.01,3156.0,3152.21
short,loss,26.48999999999978,21.420000000000073,0.006747753111621469,1.2536806342015971,0.30955077387693036,0.9177047942619911,0.3208758021895081,0.6192902982257411,0.2536806342015972,15.809999999999945,0.738095238095233,0.33597583993960606,0.01132502831257774,3197.99,3171.5,3204.71,3179.7,3195.81,3180.0
long,win,25.01000000000022,15.809999999999945,0.004947102612483203,0.7936825269892119,-0.011595361855256342,0.6849260295881631,0.011995201919239475,0.3484606157537013,0.011595361855256342,16.829999999999927,1.0645161290322571,0.10875649740104881,0.023590563774495817,3204.71,3179.7,3199.55,3179.41,3196.83,3180.0
short,loss,39.88999999999987,14.920000000000073,0.004594996627666706,1.0468789170218074,0.44823263975934236,0.9288042115818462,0.6182000501378775,0.7735021308598675,0.04687891702180739,12.389999999999873,0.8304289544235799,0.11807470543996118,0.16996741037853513,3247.33,3207.44,3249.2,3225.32,3244.49,3232.1
short,win,69.24000000000024,51.30000000000018,0.01520675855935977,1.1711438474869997,0.8529751588677094,0.9877238590410181,0.8822934719815126,0.9350086655112654,0.17114384748699984,7.300000000000182,0.14230019493177692,0.18341998844598173,0.02931831311380327,3432.94,3363.7,3444.79,3422.76,3432.09,3424.79
short,win,28.609999999999673,17.179999999999836,0.004971050430988289,1.0125830129325457,0.4697658161481913,0.8745193988116137,0.8448095071653231,0.8596644529884684,0.012583012932545663,0.8500000000003638,0.0494761350407667,0.13806361412093196,0.3750436910171318,3477.64,3449.03,3478.0,3462.47,3474.05,3473.2
short,win,25.449999999999818,21.48999999999978,0.006291849288397344,1.0216110019646438,0.47426326129666996,0.9430255402750558,0.49548133595285726,0.7192534381139655,0.021611001964643845,11.389999999999873,0.5300139599813861,0.078585461689588,0.021218074656187327,3438.45,3413.0,3439.0,3425.07,3437.0,3425.61
long,win,43.63999999999987,41.559999999999945,0.012140970810254956,0.6241979835013821,-0.45508707607699783,0.440879926672784,0.011457378551787384,0.22616865261229088,0.45508707607699783,18.740000000000236,0.4509143407122296,0.18331805682859814,0.4665444546287852,3424.7,3381.06,3408.3,3361.2,3400.3,3381.56
short,win,20.159999999999854,14.990000000000236,0.0044084475147708685,1.0376984126984239,0.08283730158730579,0.8531746031746004,0.7440476190476244,0.7986111111111124,0.0376984126984238,2.199999999999818,0.14676450967310095,0.1845238095238235,0.6612103174603187,3420.45,3400.29,3421.21,3401.96,3417.49,3415.29
long,win,31.450000000000273,24.550000000000182,0.007164724457246639,0.6117647058823551,-0.4232114467408531,0.40158982511923685,0.02034976152622789,0.21096979332272514,0.4232114467408531,11.990000000000236,0.4883910386965437,0.21017488076311827,0.443561208267081,3432.76,3401.31,3420.55,3388.0,3413.94,3401.95
long,win,27.170000000000073,19.240000000000236,0.0056475284724669,1.200588884799404,-0.5730585204269459,0.6444608023555455,0.27972027972027563,0.4620905410379189,0.5730585204269459,9.91000000000031,0.5150727650727748,0.5561280824438584,0.8527788001472216,3407.17,3380.0,3412.62,3364.43,3397.51,3387.6
short,win,26.66000000000031,17.550000000000182,0.005151915455746421,1.169917479369831,0.6099024756189059,0.8214553638409541,0.7929482370592679,0.8072018004501025,0.16991747936983093,0.7599999999997635,0.04330484330482938,0.3484621155288768,0.18304576144036205,3428.8,3402.14,3433.33,3418.4,3424.04,3423.28
short,win,15.960000000000036,15.360000000000127,0.004482001960875895,1.3903508771929827,0.7919799498746769,0.9624060150375998,0.961779448621546,0.9620927318295729,0.3903508771929827,0.010000000000218279,0.0006510416666808722,0.4279448621553829,0.16979949874686906,3443.0,3427.04,3449.23,3439.68,3442.4,3442.39
